MNAME
403
222
222
122
403
403
109
403
403
403
59
124
403
403
59
124
403
403
403
238
275
241
177
259
130
158
129
167
158
403
403
109
403
403
403
403
403
403
403
403
403
59
124
403
403
259
273
403
403
403
403
403
214
154
142
224
154
142
142
142
142
142
224
154
142
142
142
224
142
142
142
238
275
241
177
259
130
142
403
158
129
167
158
403
109
403
403
403
109
159
146
146
146
214
148
403
272
184
181
185
183
403
222
272
241
184
222
181
222
185
222
183
122
222
230
241
222
222
222
122
403
403
376
389
403
403
403
238
275
241
177
259
403
403
403
403
403
403
403
403
59
124
403
109
403
403
403
59
124
403
403
403
403
403
57
238
398
272
222
57
238
360
403
403
403
272
184
181
185
183
222
241
222
222
222
122
403
67
160
403
130
158
129
167
158
403
403
109
403
403
241
403
59
124
403
403
403
403
403
403
403
403
403
42
378
393
272
184
181
403
403
403
403
67
160
403
403
403
403
108
403
403
403
403
403
359
219
182
403
359
219
182
403
109
403
403
403
272
184
181
185
183
222
241
222
241
222
241
222
241
122
246
220
221
230
230
403
403
272
184
181
185
183
222
241
222
241
222
241
222
241
122
246
220
221
403
403
403
194
403
239
114
120
403
120
120
120
120
403
241
241
241
241
241
241
403
241
13
241
202
241
241
403
19
394
194
239
114
120
120
120
120
403
120
241
241
241
241
241
241
241
403
241
272
241
184
241
181
241
185
241
183
241
222
241
241
241
222
241
241
241
222
241
241
241
222
241
241
241
122
241
246
241
220
241
221
194
239
114
120
120
120
120
120
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
195
195
195
241
237
119
110
111
260
120
260
120
260
120
321
241
237
119
110
111
260
120
260
120
321
241
237
119
110
111
260
120
53
40
114
120
120
113
118
260
241
121
241
237
119
110
111
260
120
260
120
241
237
119
110
111
260
120
120
113
118
260
241
121
6
120
113
118
260
241
121
260
241
121
241
237
119
110
111
260
120
260
120
241
237
119
110
111
260
120
260
120
321
241
237
119
110
111
260
120
321
241
237
119
110
111
238
275
241
177
259
130
56
158
41
129
194
167
195
158
196
195
195
196
18
195
196
56
41
194
195
195
195
196
195
196
112
56
41
194
195
195
195
196
195
196
403
272
184
181
185
183
222
241
222
241
222
241
222
241
122
246
220
221
230
230
403
403
403
18
195
196
403
13
202
403
19
394
238
275
241
177
259
130
158
129
167
158
403
272
184
181
185
183
222
241
222
241
222
241
222
241
122
246
220
221
230
230
403
403
403
403
13
202
403
19
394
403
403
403
357
219
182
403
403
359
219
403
230
359
182
275
230
182
403
403
403
19
394
403
403
272
184
181
403
185
183
222
241
222
241
403
222
241
222
241
122
246
220
221
403
403
403
354
202
403
202
403
19
394
403
403
403
359
219
230
182
219
403
403
13
202
403
19
19
394
403
403
403
403
359
219
230
182
194
239
114
120
120
120
120
120
120
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
403
403
403
241
241
241
241
241
241
241
241
241
241
241
241
241
238
241
275
241
241
241
177
195
259
195
130
195
158
195
129
195
167
195
158
241
237
119
110
111
260
120
260
120
241
237
119
110
111
260
120
260
120
241
237
119
110
111
260
120
260
120
241
237
119
110
111
260
120
260
120
241
237
119
110
111
260
120
260
120
241
237
119
110
111
260
120
260
120
120
113
118
260
241
121
260
241
121
6
6
6
6
120
113
118
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
241
237
119
110
111
260
120
260
120
241
237
119
110
111
241
237
119
110
111
241
237
119
110
111
6
6
6
120
113
118
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
241
237
119
110
111
260
120
241
237
119
110
111
260
120
260
120
241
237
119
110
111
260
120
260
120
321
241
237
119
110
111
260
120
241
237
119
110
111
260
120
260
120
260
120
260
120
260
120
260
120
321
241
237
119
110
111
260
120
260
120
260
120
260
120
260
120
321
241
237
119
110
111
260
120
260
120
260
120
260
280
120
321
241
237
119
110
111
260
120
260
120
260
120
241
237
119
110
111
260
120
241
237
119
110
111
260
120
260
120
260
120
53
40
114
120
113
118
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
120
120
113
118
260
241
121
241
237
119
110
111
260
120
260
120
260
120
260
120
321
241
237
119
110
111
260
120
260
120
260
120
241
237
119
110
111
260
120
120
113
118
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
194
239
114
120
120
120
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
195
195
195
195
195
195
241
237
119
110
111
260
120
260
120
260
120
241
237
119
110
111
260
120
120
113
118
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
260
241
121
241
237
119
110
111
260
120
241
237
119
110
111
260
120
193
195
196
195
196
238
275
238
241
275
177
241
259
177
130
259
195
158
130
196
129
158
167
129
158
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
122
230
238
275
241
177
259
130
158
129
167
158
403
403
59
124
403
403
272
184
181
185
183
222
241
222
222
222
122
403
272
184
181
185
403
183
222
403
241
222
222
222
122
403
57
238
398
222
57
238
360
403
67
160
403
403
403
57
238
379
364
403
403
403
59
124
403
403
272
184
181
185
403
183
272
222
184
241
181
222
185
222
183
222
222
241
241
122
222
222
222
241
122
403
272
33
403
122
272
389
33
403
238
275
241
177
259
130
158
129
167
158
403
109
403
403
403
59
124
403
403
403
380
389
403
320
122
403
320
122
403
320
122
403
403
272
33
122
389
403
320
122
246
220
221
403
403
380
389
403
320
122
246
220
221
259
273
159
214
148
214
214
250
250
263
344
238
275
241
177
259
130
158
129
342
167
158
344
403
67
160
403
403
59
124
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
403
403
403
403
13
202
403
403
403
13
202
403
403
403
238
275
241
177
259
130
158
129
167
158
403
67
160
259
342
342
238
275
241
177
259
130
158
129
158
167
158
403
67
160
403
403
403
403
403
403
403
403
403
403
403
67
160
403
403
403
403
403
59
124
403
272
184
181
185
183
222
241
222
241
222
241
222
241
122
246
220
221
230
230
403
259
273
159
146
146
146
214
148
214
154
142
224
154
142
142
142
142
142
224
238
403
154
142
142
142
142
224
142
142
403
109
403
403
403
59
124
403
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
259
342
238
275
241
177
259
130
158
129
158
167
158
403
259
273
159
146
146
146
214
148
214
154
142
224
154
142
142
142
142
142
142
403
109
403
238
275
241
177
259
130
158
129
158
167
158
259
114
120
120
120
342
344
203
259
114
120
120
120
342
344
203
259
114
120
120
120
342
344
203
342
344
203
259
114
120
120
120
120
120
342
344
203
238
275
241
177
259
130
158
129
158
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
241
222
241
222
241
122
246
220
221
230
230
403
403
403
59
124
403
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
403
403
275
241
177
109
403
13
202
403
19
19
19
394
259
226
225
226
225
226
225
229
228
227
186
400
226
227
259
226
225
229
228
227
186
259
226
225
229
228
227
186
400
259
226
225
259
229
228
227
186
400
259
226
225
229
228
227
186
400
259
226
225
229
228
227
186
400
226
259
226
225
229
259
259
226
225
229
228
227
339
227
259
226
225
229
228
227
259
226
225
229
228
259
226
225
229
228
227
186
400
226
227
259
226
225
229
228
259
226
225
229
228
227
339
227
259
226
225
229
228
259
226
225
229
225
229
228
259
226
225
229
228
227
186
400
226
227
339
227
259
226
225
229
228
227
186
400
226
227
339
227
186
400
226
227
259
226
225
229
228
227
186
400
226
227
339
227
259
226
226
259
226
259
226
259
226
226
226
225
229
228
227
339
227
186
259
226
225
229
228
227
186
226
259
226
225
229
228
227
259
226
226
259
226
225
229
228
227
186
400
226
227
339
227
226
225
229
228
227
226
225
229
228
227
259
226
225
229
228
227
226
259
226
225
229
228
227
186
400
280
226
227
259
226
225
229
228
227
186
186
259
226
226
259
226
226
225
229
228
227
186
259
226
225
229
225
229
259
226
225
229
228
227
186
400
259
226
225
229
228
238
275
241
177
259
130
158
129
158
167
158
403
259
273
159
146
146
146
214
148
214
154
142
403
403
109
403
403
67
160
403
403
57
238
379
364
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
230
230
403
238
275
241
177
259
130
158
129
158
167
158
403
259
273
159
146
146
146
146
214
148
214
154
142
224
154
142
142
142
142
142
259
226
280
259
226
225
229
228
227
259
226
225
229
228
227
259
226
225
229
228
227
186
400
226
227
339
227
259
226
225
229
228
227
259
226
226
225
229
225
226
225
177
229
228
227
186
226
225
229
228
227
226
225
229
228
227
226
259
226
259
226
225
229
259
226
225
229
228
259
226
225
229
259
226
225
229
259
226
225
229
228
227
186
400
226
228
227
339
227
259
226
225
229
228
227
186
400
226
228
227
339
227
228
229
228
259
226
225
229
228
227
186
400
226
228
227
339
227
259
228
227
259
226
225
229
228
227
186
400
226
228
227
339
227
228
227
259
226
225
229
225
229
228
229
228
227
186
400
400
226
228
227
339
227
228
227
158
228
229
225
259
226
225
229
228
227
186
400
226
228
227
339
227
259
226
225
229
228
227
186
400
227
339
339
227
186
259
226
225
229
228
227
186
400
227
339
227
238
275
241
177
259
130
158
129
167
158
130
129
158
167
158
403
259
273
159
146
146
146
214
148
214
154
142
224
154
142
142
142
142
142
142
259
226
225
229
228
259
227
186
400
227
339
227
259
344
203
344
203
259
344
203
259
279
15
14
7
259
344
203
344
259
279
342
342
342
15
14
7
259
259
259
259
259
259
259
395
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
279
15
14
7
259
259
279
279
15
14
7
259
279
15
14
7
259
279
259
279
259
279
15
14
7
279
15
14
7
259
279
15
14
7
226
225
226
226
225
229
228
227
186
400
227
226
225
229
228
229
225
226
226
226
225
229
228
227
226
279
225
229
228
227
339
227
186
400
227
339
227
186
400
227
226
225
229
228
227
228
229
228
227
339
227
186
226
225
229
228
229
228
227
228
226
225
229
276
228
226
226
225
229
228
227
186
226
225
229
228
227
226
225
229
228
227
186
400
227
226
225
229
228
229
228
227
226
225
229
228
227
226
225
229
228
227
226
225
229
228
227
226
225
229
228
227
339
227
228
227
226
225
229
228
227
186
400
227
228
229
225
229
225
229
228
227
226
225
229
228
227
228
229
238
228
227
339
227
186
226
225
229
228
227
339
227
186
226
225
229
228
227
186
226
225
229
228
227
339
227
186
226
225
229
228
227
186
228
227
186
226
259
225
229
228
227
186
279
15
14
15
7
275
241
177
259
130
158
129
167
158
403
67
160
403
259
273
159
146
146
146
146
214
148
214
154
142
224
154
142
142
142
142
224
154
142
142
142
224
142
142
142
226
225
229
228
227
226
225
229
226
225
229
228
227
186
400
227
228
227
226
225
229
228
227
228
229
228
227
228
229
228
227
259
342
344
203
279
356
356
345
203
279
279
279
279
279
279
279
279
279
279
279
279
279
279
279
279
279
279
279
279
279
279
279
226
225
226
226
225
229
228
227
186
238
275
241
177
259
130
158
129
167
158
403
403
403
42
378
393
272
184
181
230
403
59
124
403
272
184
181
185
183
222
241
222
222
222
122
238
275
241
177
259
130
158
129
238
167
158
403
109
403
238
275
241
177
259
130
158
129
167
158
403
109
403
403
109
403
275
241
177
259
130
158
129
167
158
275
241
177
259
130
158
129
167
158
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
238
275
241
177
259
130
158
129
167
158
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
272
184
181
185
183
222
241
222
241
222
241
222
241
122
246
220
221
230
230
238
275
241
177
259
130
158
129
167
158
403
272
184
181
185
183
222
241
222
241
222
241
222
241
122
246
220
221
230
230
238
275
241
177
259
130
158
129
276
167
158
403
403
403
42
378
393
272
184
181
230
403
239
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
403
238
275
241
177
259
130
158
129
167
158
403
403
403
42
378
393
272
184
181
230
403
239
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
403
403
57
238
398
57
238
360
57
238
403
67
160
403
403
57
238
379
364
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
403
403
238
275
241
177
259
130
158
129
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
230
403
239
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
403
403
57
238
398
222
57
238
360
238
275
241
177
259
130
158
129
167
158
403
226
238
275
241
177
259
130
158
129
167
158
403
238
275
241
177
259
130
158
129
167
158
403
107
238
275
241
177
259
130
158
129
167
158
403
107
238
275
241
177
259
130
158
129
167
158
403
107
403
403
226
225
226
238
275
241
177
259
130
158
129
167
158
403
107
226
225
226
225
226
226
225
229
228
227
186
238
275
241
177
259
130
158
129
167
158
403
107
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
230
403
239
400
241
241
227
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
228
241
241
241
241
229
241
226
241
241
241
241
241
241
241
241
225
241
229
228
403
229
402
226
259
273
159
146
146
146
214
403
396
269
148
214
154
142
403
391
403
403
108
241
241
241
241
230
230
225
230
230
229
230
228
227
339
227
186
400
227
228
226
225
229
238
228
227
228
229
225
226
225
226
225
229
228
227
228
229
225
226
275
241
177
259
130
158
129
167
158
226
225
226
225
226
226
225
229
225
226
226
225
229
225
229
238
228
227
228
229
225
226
226
225
226
226
225
226
226
226
226
225
229
228
227
186
228
227
186
275
241
177
259
130
158
129
167
158
238
275
241
177
259
130
158
129
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
230
403
272
33
122
389
403
403
380
389
403
320
122
246
220
221
259
273
159
214
148
214
342
344
342
344
344
403
389
122
238
275
241
177
259
130
158
129
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
239
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
238
275
241
177
259
130
158
129
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
238
275
241
177
259
130
158
129
167
158
403
226
225
226
225
226
226
226
225
229
228
227
186
400
227
228
227
186
228
229
225
229
228
227
186
400
227
228
229
225
226
225
228
229
227
228
229
225
229
228
227
228
229
225
226
226
225
226
226
226
225
229
228
227
186
400
227
228
229
238
275
241
177
259
130
158
129
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
239
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
226
225
229
228
227
186
259
226
225
229
228
227
186
238
275
241
177
259
130
158
129
167
158
226
225
229
225
229
228
227
339
238
227
186
400
227
226
225
238
275
241
177
259
130
158
129
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
403
259
273
159
214
148
214
342
344
344
344
344
344
344
344
344
8
122
159
148
224
146
154
152
203
150
3
122
159
148
154
342
344
344
344
344
344
344
344
344
344
344
275
344
344
344
344
8
122
159
148
224
224
224
326
122
159
148
327
154
8
122
159
148
16
122
159
148
224
224
17
122
159
148
3
122
159
148
342
344
344
344
344
344
344
344
344
344
342
342
344
344
344
344
344
344
344
344
8
122
159
148
154
342
344
344
344
344
344
344
344
344
344
344
344
224
224
224
326
122
159
148
327
224
224
224
224
146
154
152
203
150
224
224
224
326
122
159
148
327
3
122
226
159
148
225
8
122
159
226
148
154
342
344
342
344
344
226
8
122
159
148
225
154
226
342
342
342
344
8
122
159
148
226
225
8
122
229
159
148
228
227
186
154
342
344
342
344
344
342
344
224
224
224
224
3
122
159
148
8
122
159
148
154
241
342
344
344
342
344
344
344
344
342
344
8
122
159
148
154
342
344
342
344
8
122
159
148
154
342
344
344
342
344
344
344
344
342
344
344
344
344
344
344
342
342
344
344
344
344
344
344
344
342
344
344
344
344
344
344
342
344
344
344
344
342
344
342
344
344
344
344
342
344
344
344
344
342
344
344
344
344
344
342
344
344
8
122
159
148
154
342
344
344
344
342
344
8
122
159
148
154
342
344
344
342
344
344
344
342
342
344
344
344
344
344
344
344
344
8
122
159
148
224
224
224
224
249
224
224
21
224
249
224
224
21
224
249
224
224
21
224
249
224
224
21
224
224
154
342
344
344
344
344
344
342
344
342
344
344
344
344
344
342
344
8
122
159
148
224
224
249
224
224
21
224
249
224
224
21
224
249
224
224
21
224
249
224
224
21
280
224
224
249
224
224
21
224
224
249
224
224
21
224
249
224
224
21
224
249
224
224
21
250
221
220
389
122
214
224
224
224
224
224
154
224
224
224
326
122
159
148
327
327
327
342
342
148
344
344
344
8
122
159
148
224
224
249
224
224
21
224
249
224
224
21
224
224
224
326
122
159
148
327
327
327
224
326
122
159
148
327
327
327
154
342
344
344
344
344
344
344
344
344
344
344
344
344
344
342
342
344
344
344
344
344
344
342
344
344
344
344
344
226
344
344
344
344
344
226
225
229
344
228
344
227
344
344
186
8
122
159
148
224
249
224
224
21
224
249
224
224
21
154
342
344
8
122
159
148
224
224
224
326
122
159
148
327
400
327
224
249
224
224
21
323
122
159
148
226
225
229
228
227
186
16
122
159
148
400
221
220
389
122
226
225
229
228
227
186
224
17
122
159
148
154
400
375
122
159
148
16
122
159
148
16
122
159
148
16
122
159
148
16
122
159
148
224
17
122
159
148
224
17
122
159
148
224
17
122
159
148
224
17
122
159
148
224
17
122
159
148
224
17
122
159
148
224
17
122
159
148
224
224
17
122
159
148
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
224
154
214
154
224
154
154
154
154
17
122
159
148
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
122
154
154
154
154
154
154
154
154
154
221
226
220
389
221
220
389
389
238
275
241
177
259
130
158
129
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
403
259
273
159
146
146
146
146
146
146
146
146
146
146
146
214
148
214
154
226
225
229
375
122
159
148
228
159
148
227
186
16
122
159
148
159
148
400
16
122
159
148
159
148
16
122
159
148
159
148
16
122
159
148
159
148
221
220
389
221
220
389
403
389
403
320
122
246
220
221
403
259
273
159
146
146
146
146
146
146
146
146
146
146
146
214
154
16
122
159
148
159
148
159
148
16
122
159
148
159
148
159
148
16
122
159
148
159
148
159
148
16
122
159
148
159
148
159
148
250
221
220
389
122
375
122
159
148
159
148
159
148
375
122
159
148
159
148
159
148
221
220
389
375
122
159
148
159
148
159
148
375
122
159
148
159
148
159
148
221
220
389
122
375
122
159
148
159
148
159
148
221
220
389
122
375
122
159
148
159
148
159
148
221
220
389
122
375
122
159
148
159
148
159
148
221
220
389
375
122
159
148
159
148
159
148
221
220
389
375
122
159
148
159
148
159
148
221
220
389
375
122
159
148
159
148
159
148
221
220
389
122
375
122
159
148
159
148
159
148
221
220
389
375
122
159
148
159
148
159
148
221
220
389
122
224
224
17
122
159
148
159
148
159
226
148
224
224
225
229
228
17
122
159
227
148
159
148
159
148
154
186
224
17
122
159
148
159
148
159
148
154
224
17
122
159
148
159
148
159
148
154
224
17
122
159
148
159
148
159
148
154
224
17
400
122
159
148
159
148
159
148
154
224
17
122
159
148
159
148
159
148
154
224
17
122
159
148
159
148
159
148
154
224
17
122
159
148
159
148
159
148
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
280
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
154
324
122
159
148
159
148
159
148
221
220
389
122
224
17
122
159
148
159
148
159
148
154
224
17
122
159
148
159
148
159
148
154
214
224
224
224
389
122
226
225
238
275
241
177
259
130
158
226
225
129
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
226
225
403
380
389
403
320
122
246
220
221
259
273
159
146
146
146
146
146
146
146
146
146
146
146
214
154
154
154
280
154
154
154
154
154
154
154
148
214
403
389
122
403
226
225
403
378
389
403
403
403
359
219
230
230
182
403
259
273
159
146
146
146
146
146
146
146
146
146
146
146
214
154
154
154
154
154
154
154
154
154
154
148
214
224
226
225
229
228
227
186
224
224
224
224
224
400
226
225
229
228
227
186
186
186
226
225
229
228
227
186
400
259
227
259
273
159
146
146
146
146
146
146
146
146
146
146
146
214
154
154
154
154
154
154
154
154
154
154
148
214
142
214
142
224
142
142
339
142
227
142
142
186
389
122
259
273
159
146
146
146
146
146
146
146
146
146
146
146
214
154
154
154
154
154
154
154
154
154
154
148
214
142
224
142
142
142
142
142
224
142
142
142
224
142
142
142
400
227
273
159
146
146
146
214
148
214
154
142
214
142
259
273
159
146
146
146
214
148
214
154
142
389
214
142
224
154
142
142
142
142
142
259
273
159
177
146
146
146
146
146
146
146
146
146
146
146
214
154
154
154
154
154
154
154
154
154
154
148
214
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
214
142
259
273
226
159
146
146
146
225
146
146
229
146
146
146
146
146
228
146
214
227
154
154
154
154
154
186
154
154
154
154
154
148
214
142
400
389
259
273
159
146
146
146
214
226
148
214
154
225
142
229
228
227
214
142
186
400
226
225
229
228
227
186
400
238
275
241
177
259
130
158
129
167
158
403
403
403
359
219
241
230
230
182
403
259
273
159
146
146
146
146
146
146
146
146
146
146
146
214
154
154
154
154
154
154
154
154
154
226
154
148
214
225
142
229
228
227
186
224
142
142
142
142
142
224
142
142
142
400
224
142
142
142
224
142
142
142
224
142
142
142
224
142
142
142
224
142
142
142
224
154
142
142
142
224
142
142
142
224
142
142
142
224
142
142
403
396
269
226
225
229
228
227
186
403
391
403
400
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
403
226
225
229
228
246
227
186
238
275
241
177
259
130
129
167
158
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
403
259
273
159
146
146
146
146
146
146
146
146
146
146
146
214
154
154
154
154
154
154
154
154
154
154
148
214
142
375
122
159
148
159
148
375
122
159
148
159
148
221
220
389
122
400
227
214
142
228
229
228
227
228
375
122
159
148
159
229
148
228
227
186
375
122
159
148
159
148
221
220
389
122
389
122
400
227
226
225
229
228
227
228
229
228
227
228
229
228
227
339
227
186
259
344
342
342
238
344
203
279
259
226
226
226
226
226
226
226
225
229
228
227
186
259
279
259
279
342
7
342
344
203
279
279
370
259
279
342
7
238
275
241
177
259
130
129
167
158
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
403
403
354
202
202
202
202
202
202
202
259
202
202
202
202
202
202
202
202
202
202
202
202
238
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
403
403
403
13
202
403
403
403
354
202
403
202
403
403
354
202
202
202
202
202
202
202
202
202
202
403
202
403
19
19
19
394
403
226
259
259
259
259
259
259
259
259
259
342
226
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
259
279
279
279
259
279
259
259
279
342
7
7
279
279
259
279
238
275
241
177
259
130
129
158
167
158
403
403
59
124
403
272
184
181
185
183
222
241
222
222
222
241
122
246
220
221
230
403
67
160
403
403
57
238
379
364
403
403
403
59
124
403
403
239
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
241
403
57
238
398
222
57
238
360
403
272
184
181
